,1970s ,1980s ,1990s ,2000s ,2010s 
DD,0.304624277457,0.254163362411,0.25732637495,0.245558626135,0.258027522936
DU,0.208670520231,0.212133227597,0.226013649137,0.219107777339,0.211009174312
UD,0.208092485549,0.212529738303,0.225612203934,0.219502566127,0.211582568807
UU,0.278612716763,0.321173671689,0.291047771979,0.315831030399,0.319380733945
