,1970s ,1980s ,1990s ,2000s ,2010s 
D,0.512998266898,0.466508125248,0.483146067416,0.464877663773,0.469340974212
U,0.487001733102,0.533491874752,0.516853932584,0.535122336227,0.530659025788
